article-id,title,news_url,source_domain,real
110,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.forbes.com/global-poverty,wired.com,0

88,Global Leaders Discuss Solutions to Climate Crisis,https://www.ft.com/global-stock-markets,aljazeera.com,0

22,International Space Station Completes 20 Years in Orbit,https://www.nasa.gov/space-station,ft.com,0

62,Innovations in Space Technology Discussed at Global Symposium,https://www.aljazeera.com/global-security,aljazeera.com,1

17,World Health Organization Launches Global Health Initiative,https://www.spacex.com/mars-mission,space.com,0

16,FIFA Introduces New Rules for World Cup Tournament,https://www.aljazeera.com/global-security,bloomberg.com,1

114,UN Holds Emergency Meeting on Global Security,https://www.reuters.com/world/europe,cnn.com,0

43,NASA Launches New Satellite to Monitor Climate Change,https://www.fifa.com/worldcup,nationalgeographic.com,1

149,Breakthrough in Quantum Computing Announced at International Conference,https://www.cnn.com/science/climate-change,businessinsider.com,1

140,New Space Mission Aims to Study the Atmosphere of Mars,https://www.spacex.com/mars-mission,nationalgeographic.com,1

130,New Space Mission Aims to Study the Atmosphere of Mars,https://www.theguardian.com/world/climate-solutions,theguardian.com,0

113,Breakthrough in Quantum Computing Announced at International Conference,https://www.theguardian.com/world/climate-solutions,forbes.com,0

58,International Space Station Completes 20 Years in Orbit,https://www.scientificamerican.com/space-technology-symposium,nytimes.com,1

45,Global Markets React to Economic Shifts in Europe,https://www.fifa.com/worldcup,reuters.com,1

18,Global Leaders Discuss Solutions to Climate Crisis,https://www.businessinsider.com/global-renewable-energy-summit,fifa.com,1

133,International Space Station Completes 20 Years in Orbit,https://www.spacex.com/mars-mission,reuters.com,0

79,World Health Organization Launches Global Health Initiative,https://www.cnbc.com/global-markets,wired.com,1

117,Innovations in Space Technology Discussed at Global Symposium,https://www.wired.com/quantum-computing-conference,bbc.com,0

147,Olympic Committee Prepares for 2024 Games,https://www.bbc.com/news/world-technology,bbc.com,0

88,Breakthrough in Cancer Research at Global Conference,https://www.wired.com/quantum-computing-conference,theguardian.com,0

8,FIFA Introduces New Rules for World Cup Tournament,https://www.space.com/scientists-exoplanet-discovery,cnn.com,0

128,Top Tech Companies Collaborate on Renewable Energy,https://www.reuters.com/world/europe,espn.com,1

107,World Health Organization Launches Global Health Initiative,https://www.espn.com/olympic-sports,cnn.com,1

140,International Space Station Completes 20 Years in Orbit,https://www.wired.com/quantum-computing-conference,fifa.com,1

6,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.ft.com/global-stock-markets,ft.com,0

130,Global Tech Summit Discusses AI Advances,https://www.nationalgeographic.com/ocean-conservation,cnn.com,0

99,Global Leaders Discuss Solutions to Climate Crisis,https://www.cnn.com/science/climate-change,wired.com,1

113,International Space Station Completes 20 Years in Orbit,https://www.theguardian.com/world/climate-solutions,espn.com,0

81,FIFA Introduces New Rules for World Cup Tournament,https://www.businessinsider.com/global-renewable-energy-summit,aljazeera.com,1

86,NASA Launches New Satellite to Monitor Climate Change,https://www.aljazeera.com/global-security,nasa.gov,1

86,New Space Mission Aims to Study the Atmosphere of Mars,https://www.who.int/global-health-initiative,businessinsider.com,1

29,Global Tech Summit Discusses AI Advances,https://www.space.com/scientists-exoplanet-discovery,who.int,1

124,Innovations in Space Technology Discussed at Global Symposium,https://www.aljazeera.com/global-security,space.com,0

90,FIFA Introduces New Rules for World Cup Tournament,https://www.who.int/global-health-initiative,wired.com,1

46,Breakthrough in Quantum Computing Announced at International Conference,https://www.who.int/global-health-initiative,bbc.com,0

68,Global Leaders Discuss Solutions to Climate Crisis,https://www.theguardian.com/world/climate-solutions,cnbc.com,1

65,Global Tech Summit Discusses AI Advances,https://www.who.int/global-health-initiative,space.com,0

49,Innovations in Space Technology Discussed at Global Symposium,https://www.spacex.com/mars-mission,bloomberg.com,0

15,Global Leaders Discuss Solutions to Climate Crisis,https://www.scientificamerican.com/space-technology-symposium,who.int,1

32,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.fifa.com/worldcup,cnbc.com,1

128,NASA Launches New Satellite to Monitor Climate Change,https://www.who.int/global-health-initiative,fifa.com,0

56,Global Tech Summit Discusses AI Advances,https://www.bloomberg.com/renewable-energy,espn.com,1

1,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.bbc.com/news/world-technology,scientificamerican.com,1

18,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.forbes.com/global-poverty,aljazeera.com,1

84,NASA Launches New Satellite to Monitor Climate Change,https://www.ft.com/global-stock-markets,aljazeera.com,1

14,NASA Launches New Satellite to Monitor Climate Change,https://www.nationalgeographic.com/ocean-conservation,fifa.com,0

55,Innovations in Space Technology Discussed at Global Symposium,https://www.aljazeera.com/global-security,espn.com,0

41,EU Leaders Debate New Trade Agreements,https://www.space.com/scientists-exoplanet-discovery,forbes.com,0

18,FIFA Introduces New Rules for World Cup Tournament,https://www.reuters.com/world/europe,aljazeera.com,1

103,EU Leaders Debate New Trade Agreements,https://www.businessinsider.com/global-renewable-energy-summit,spacex.com,1

101,FIFA Introduces New Rules for World Cup Tournament,https://www.ft.com/global-stock-markets,forbes.com,1

22,Innovations in Space Technology Discussed at Global Symposium,https://www.aljazeera.com/global-security,aljazeera.com,1

132,EU Leaders Debate New Trade Agreements,https://www.aljazeera.com/global-security,bloomberg.com,0

81,UN Holds Emergency Meeting on Global Security,https://www.cnn.com/science/climate-change,espn.com,0

85,Global Markets React to Economic Shifts in Europe,https://www.reuters.com/world/europe,who.int,0

48,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.reuters.com/world/europe,fifa.com,1

45,New Space Mission Aims to Study the Atmosphere of Mars,https://www.nationalgeographic.com/ocean-conservation,forbes.com,0

2,New Policy Proposals Addressing Global Poverty Issues,https://www.spacex.com/mars-mission,nasa.gov,0

88,New Space Mission Aims to Study the Atmosphere of Mars,https://www.nationalgeographic.com/ocean-conservation,space.com,1

88,New Policy Proposals Addressing Global Poverty Issues,https://www.nasa.gov/space-station,nytimes.com,1

22,Top Tech Companies Collaborate on Renewable Energy,https://www.forbes.com/global-poverty,who.int,0

68,World Health Organization Launches Global Health Initiative,https://www.reuters.com/world/europe,scientificamerican.com,0

39,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.nasa.gov/space-station,aljazeera.com,1

145,International Space Station Completes 20 Years in Orbit,https://www.wired.com/quantum-computing-conference,nasa.gov,0

32,NASA Launches New Satellite to Monitor Climate Change,https://www.ft.com/global-stock-markets,scientificamerican.com,0

99,Global Leaders Discuss Solutions to Climate Crisis,https://www.businessinsider.com/global-renewable-energy-summit,cnn.com,1

26,New Policy Proposals Addressing Global Poverty Issues,https://www.forbes.com/global-poverty,ft.com,1

48,World Health Organization Launches Global Health Initiative,https://www.who.int/global-health-initiative,businessinsider.com,0

33,EU Leaders Debate New Trade Agreements,https://www.wired.com/quantum-computing-conference,nasa.gov,0

17,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.cnbc.com/global-markets,bloomberg.com,1

30,Global Leaders Discuss Solutions to Climate Crisis,https://www.wired.com/quantum-computing-conference,scientificamerican.com,0

68,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.spacex.com/mars-mission,nationalgeographic.com,0

72,FIFA Introduces New Rules for World Cup Tournament,https://www.espn.com/olympic-sports,forbes.com,0

106,Breakthrough in Cancer Research at Global Conference,https://www.who.int/global-health-initiative,nytimes.com,0

111,World Health Organization Launches Global Health Initiative,https://www.reuters.com/world/europe,bbc.com,1

73,Top Tech Companies Collaborate on Renewable Energy,https://www.nytimes.com/health/cancer-research,nationalgeographic.com,0

100,International Space Station Completes 20 Years in Orbit,https://www.businessinsider.com/global-renewable-energy-summit,spacex.com,0

19,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.cnbc.com/global-markets,scientificamerican.com,1

113,Olympic Committee Prepares for 2024 Games,https://www.scientificamerican.com/space-technology-symposium,reuters.com,1

81,Global Tech Summit Discusses AI Advances,https://www.businessinsider.com/global-renewable-energy-summit,businessinsider.com,1

137,FIFA Introduces New Rules for World Cup Tournament,https://www.wired.com/quantum-computing-conference,theguardian.com,0

130,Global Tech Summit Discusses AI Advances,https://www.businessinsider.com/global-renewable-energy-summit,wired.com,1

77,Breakthrough in Quantum Computing Announced at International Conference,https://www.spacex.com/mars-mission,spacex.com,1

52,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.bbc.com/news/world-technology,wired.com,1

10,World Health Organization Launches Global Health Initiative,https://www.cnbc.com/global-markets,cnn.com,1

83,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.fifa.com/worldcup,fifa.com,1

65,UN Holds Emergency Meeting on Global Security,https://www.spacex.com/mars-mission,espn.com,0

78,World Health Organization Launches Global Health Initiative,https://www.theguardian.com/world/climate-solutions,forbes.com,0

138,Innovations in Space Technology Discussed at Global Symposium,https://www.cnn.com/science/climate-change,fifa.com,0

135,UN Holds Emergency Meeting on Global Security,https://www.nasa.gov/space-station,space.com,1

17,World Health Organization Launches Global Health Initiative,https://www.bloomberg.com/renewable-energy,nasa.gov,1

143,NASA Launches New Satellite to Monitor Climate Change,https://www.nationalgeographic.com/ocean-conservation,cnbc.com,1

85,UN Holds Emergency Meeting on Global Security,https://www.cnn.com/science/climate-change,businessinsider.com,1

145,EU Leaders Debate New Trade Agreements,https://www.scientificamerican.com/space-technology-symposium,space.com,0

91,New Policy Proposals Addressing Global Poverty Issues,https://www.ft.com/global-stock-markets,nationalgeographic.com,0

21,New Space Mission Aims to Study the Atmosphere of Mars,https://www.scientificamerican.com/space-technology-symposium,space.com,0

144,FIFA Introduces New Rules for World Cup Tournament,https://www.cnbc.com/global-markets,ft.com,0

139,Global Tech Summit Discusses AI Advances,https://www.fifa.com/worldcup,cnbc.com,1

126,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.spacex.com/mars-mission,aljazeera.com,0

68,Global Markets React to Economic Shifts in Europe,https://www.bbc.com/news/world-technology,aljazeera.com,0

138,EU Leaders Debate New Trade Agreements,https://www.nationalgeographic.com/ocean-conservation,who.int,0

1,UN Holds Emergency Meeting on Global Security,https://www.reuters.com/world/europe,nytimes.com,0

142,New Policy Proposals Addressing Global Poverty Issues,https://www.fifa.com/worldcup,space.com,1

93,Breakthrough in Quantum Computing Announced at International Conference,https://www.theguardian.com/world/climate-solutions,nytimes.com,0

72,Scientists Discover New Exoplanet in Distant Galaxy,https://www.cnbc.com/global-markets,nytimes.com,1

114,Innovations in Space Technology Discussed at Global Symposium,https://www.bbc.com/news/world-technology,forbes.com,0

110,Breakthrough in Cancer Research at Global Conference,https://www.ft.com/global-stock-markets,cnn.com,0

7,Breakthrough in Cancer Research at Global Conference,https://www.cnn.com/science/climate-change,forbes.com,1

93,NASA Launches New Satellite to Monitor Climate Change,https://www.aljazeera.com/global-security,fifa.com,1

89,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.cnn.com/science/climate-change,spacex.com,1

119,Breakthrough in Cancer Research at Global Conference,https://www.who.int/global-health-initiative,aljazeera.com,0

87,Global Tech Summit Discusses AI Advances,https://www.cnbc.com/global-markets,who.int,1

93,UN Holds Emergency Meeting on Global Security,https://www.nationalgeographic.com/ocean-conservation,fifa.com,1

22,International Space Station Completes 20 Years in Orbit,https://www.espn.com/olympic-sports,fifa.com,0

33,Global Stock Markets Show Growth Amid Trade Deals,https://www.businessinsider.com/global-renewable-energy-summit,who.int,0

22,New Policy Proposals Addressing Global Poverty Issues,https://www.cnbc.com/global-markets,cnn.com,1

29,Breakthrough in Cancer Research at Global Conference,https://www.fifa.com/worldcup,cnbc.com,1

27,UN Holds Emergency Meeting on Global Security,https://www.bloomberg.com/renewable-energy,bbc.com,1

109,Olympic Committee Prepares for 2024 Games,https://www.nasa.gov/space-station,bloomberg.com,1

31,World Health Organization Launches Global Health Initiative,https://www.fifa.com/worldcup,wired.com,1

81,Olympic Committee Prepares for 2024 Games,https://www.nytimes.com/health/cancer-research,cnn.com,1

32,NASA Launches New Satellite to Monitor Climate Change,https://www.fifa.com/worldcup,nationalgeographic.com,1

50,UN Holds Emergency Meeting on Global Security,https://www.reuters.com/world/europe,wired.com,1

112,EU Leaders Debate New Trade Agreements,https://www.who.int/global-health-initiative,spacex.com,0

80,Top Tech Companies Collaborate on Renewable Energy,https://www.spacex.com/mars-mission,aljazeera.com,1

94,Top Tech Companies Collaborate on Renewable Energy,https://www.spacex.com/mars-mission,espn.com,1

113,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.nationalgeographic.com/ocean-conservation,bloomberg.com,1

92,Scientists Discover New Exoplanet in Distant Galaxy,https://www.who.int/global-health-initiative,fifa.com,1

114,Global Markets React to Economic Shifts in Europe,https://www.theguardian.com/world/climate-solutions,forbes.com,0

46,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.fifa.com/worldcup,who.int,1

39,Global Markets React to Economic Shifts in Europe,https://www.cnbc.com/global-markets,bbc.com,0

101,Global Leaders Discuss Solutions to Climate Crisis,https://www.aljazeera.com/global-security,businessinsider.com,1

81,Global Markets React to Economic Shifts in Europe,https://www.reuters.com/world/europe,ft.com,1

109,Olympic Committee Prepares for 2024 Games,https://www.cnbc.com/global-markets,theguardian.com,1

89,Global Leaders Discuss Solutions to Climate Crisis,https://www.nasa.gov/space-station,space.com,0

30,International Space Station Completes 20 Years in Orbit,https://www.aljazeera.com/global-security,businessinsider.com,0

26,EU Leaders Debate New Trade Agreements,https://www.fifa.com/worldcup,spacex.com,0

12,EU Leaders Debate New Trade Agreements,https://www.ft.com/global-stock-markets,spacex.com,1

114,World Health Organization Launches Global Health Initiative,https://www.scientificamerican.com/space-technology-symposium,space.com,1

13,New Policy Proposals Addressing Global Poverty Issues,https://www.cnbc.com/global-markets,cnbc.com,1

26,Scientists Discover New Exoplanet in Distant Galaxy,https://www.businessinsider.com/global-renewable-energy-summit,aljazeera.com,1

72,Breakthrough in Quantum Computing Announced at International Conference,https://www.space.com/scientists-exoplanet-discovery,nasa.gov,1

133,Innovations in Space Technology Discussed at Global Symposium,https://www.nytimes.com/health/cancer-research,scientificamerican.com,0

17,UN Holds Emergency Meeting on Global Security,https://www.scientificamerican.com/space-technology-symposium,wired.com,0

119,Breakthrough in Quantum Computing Announced at International Conference,https://www.bloomberg.com/renewable-energy,who.int,0

107,Top Tech Companies Collaborate on Renewable Energy,https://www.scientificamerican.com/space-technology-symposium,espn.com,1

110,Top Tech Companies Collaborate on Renewable Energy,https://www.bbc.com/news/world-technology,bloomberg.com,0

50,FIFA Introduces New Rules for World Cup Tournament,https://www.who.int/global-health-initiative,nasa.gov,0

52,Top Tech Companies Collaborate on Renewable Energy,https://www.scientificamerican.com/space-technology-symposium,nationalgeographic.com,0

95,Global Markets React to Economic Shifts in Europe,https://www.ft.com/global-stock-markets,reuters.com,1

66,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.spacex.com/mars-mission,cnn.com,0

79,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.nasa.gov/space-station,spacex.com,0

94,Top Tech Companies Collaborate on Renewable Energy,https://www.aljazeera.com/global-security,businessinsider.com,0

25,Scientists Discover New Exoplanet in Distant Galaxy,https://www.forbes.com/global-poverty,cnbc.com,1

32,NASA Launches New Satellite to Monitor Climate Change,https://www.espn.com/olympic-sports,nytimes.com,0

21,Breakthrough in Cancer Research at Global Conference,https://www.ft.com/global-stock-markets,who.int,0

123,Global Tech Summit Discusses AI Advances,https://www.cnbc.com/global-markets,nationalgeographic.com,1

92,Top Tech Companies Collaborate on Renewable Energy,https://www.nytimes.com/health/cancer-research,who.int,1

131,EU Leaders Debate New Trade Agreements,https://www.aljazeera.com/global-security,scientificamerican.com,1

35,International Space Station Completes 20 Years in Orbit,https://www.reuters.com/world/europe,nationalgeographic.com,1

110,Breakthrough in Quantum Computing Announced at International Conference,https://www.fifa.com/worldcup,bloomberg.com,1

68,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.scientificamerican.com/space-technology-symposium,cnbc.com,0

107,FIFA Introduces New Rules for World Cup Tournament,https://www.bbc.com/news/world-technology,businessinsider.com,0

20,Breakthrough in Cancer Research at Global Conference,https://www.nasa.gov/space-station,cnbc.com,0

134,Innovations in Space Technology Discussed at Global Symposium,https://www.bbc.com/news/world-technology,nationalgeographic.com,1

52,New Space Mission Aims to Study the Atmosphere of Mars,https://www.espn.com/olympic-sports,theguardian.com,1

52,Global Leaders Discuss Solutions to Climate Crisis,https://www.businessinsider.com/global-renewable-energy-summit,wired.com,1

49,New Policy Proposals Addressing Global Poverty Issues,https://www.espn.com/olympic-sports,forbes.com,1

37,New Policy Proposals Addressing Global Poverty Issues,https://www.nasa.gov/space-station,fifa.com,0

105,FIFA Introduces New Rules for World Cup Tournament,https://www.cnbc.com/global-markets,nationalgeographic.com,1

98,New Policy Proposals Addressing Global Poverty Issues,https://www.forbes.com/global-poverty,ft.com,1

109,EU Leaders Debate New Trade Agreements,https://www.bbc.com/news/world-technology,wired.com,1

17,International Space Station Completes 20 Years in Orbit,https://www.cnbc.com/global-markets,fifa.com,1

73,Innovations in Space Technology Discussed at Global Symposium,https://www.businessinsider.com/global-renewable-energy-summit,fifa.com,0

99,New Policy Proposals Addressing Global Poverty Issues,https://www.nationalgeographic.com/ocean-conservation,ft.com,1

35,New Policy Proposals Addressing Global Poverty Issues,https://www.wired.com/quantum-computing-conference,fifa.com,0

71,Top Tech Companies Collaborate on Renewable Energy,https://www.space.com/scientists-exoplanet-discovery,businessinsider.com,0

34,Breakthrough in Quantum Computing Announced at International Conference,https://www.reuters.com/world/europe,wired.com,0

130,Olympic Committee Prepares for 2024 Games,https://www.bloomberg.com/renewable-energy,cnbc.com,1

0,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.cnn.com/science/climate-change,scientificamerican.com,1

140,Innovations in Space Technology Discussed at Global Symposium,https://www.nasa.gov/space-station,espn.com,0

52,Global Tech Summit Discusses AI Advances,https://www.bloomberg.com/renewable-energy,cnn.com,0

75,Global Stock Markets Show Growth Amid Trade Deals,https://www.theguardian.com/world/climate-solutions,bbc.com,1

91,New Policy Proposals Addressing Global Poverty Issues,https://www.nytimes.com/health/cancer-research,spacex.com,0

50,New Policy Proposals Addressing Global Poverty Issues,https://www.bloomberg.com/renewable-energy,reuters.com,1

72,Breakthrough in Cancer Research at Global Conference,https://www.bbc.com/news/world-technology,reuters.com,0

53,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.fifa.com/worldcup,reuters.com,0

101,Olympic Committee Prepares for 2024 Games,https://www.espn.com/olympic-sports,scientificamerican.com,0

16,International Space Station Completes 20 Years in Orbit,https://www.forbes.com/global-poverty,cnbc.com,0

49,EU Leaders Debate New Trade Agreements,https://www.cnbc.com/global-markets,ft.com,0

67,Global Tech Summit Discusses AI Advances,https://www.businessinsider.com/global-renewable-energy-summit,wired.com,0

122,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.nationalgeographic.com/ocean-conservation,spacex.com,1

145,Breakthrough in Quantum Computing Announced at International Conference,https://www.nytimes.com/health/cancer-research,wired.com,0

64,UN Holds Emergency Meeting on Global Security,https://www.who.int/global-health-initiative,cnbc.com,1

67,Global Markets React to Economic Shifts in Europe,https://www.theguardian.com/world/climate-solutions,who.int,1

28,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.reuters.com/world/europe,cnbc.com,0

101,New Policy Proposals Addressing Global Poverty Issues,https://www.bbc.com/news/world-technology,bloomberg.com,1

40,Breakthrough in Cancer Research at Global Conference,https://www.nationalgeographic.com/ocean-conservation,fifa.com,0

143,International Space Station Completes 20 Years in Orbit,https://www.nationalgeographic.com/ocean-conservation,reuters.com,0

55,International Space Station Completes 20 Years in Orbit,https://www.espn.com/olympic-sports,who.int,1

